,rounds,color,imagetype,scene,marker,tissue,exposure,round_int
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-08_c1_ORG.tif,R8,c1,ORG,HER2B-K175-Scene-08,DAPI,HER2B-K175,10.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-08_c2_ORG.tif,R8,c2,ORG,HER2B-K175-Scene-08,CK8,HER2B-K175,20.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-08_c3_ORG.tif,R8,c3,ORG,HER2B-K175-Scene-08,cPARP,HER2B-K175,400.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-08_c4_ORG.tif,R8,c4,ORG,HER2B-K175-Scene-08,ColIV,HER2B-K175,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-08_c5_ORG.tif,R8,c5,ORG,HER2B-K175-Scene-08,CD20,HER2B-K175,500.0,8.0
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-02_c1_ORG.tif,R9,c1,ORG,HER2B-K175-Scene-02,DAPI,HER2B-K175,10.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-02_c2_ORG.tif,R9,c2,ORG,HER2B-K175-Scene-02,CK17,HER2B-K175,30.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-02_c3_ORG.tif,R9,c3,ORG,HER2B-K175-Scene-02,H3K4,HER2B-K175,400.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-02_c4_ORG.tif,R9,c4,ORG,HER2B-K175-Scene-02,gH2AX,HER2B-K175,200.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-02_c5_ORG.tif,R9,c5,ORG,HER2B-K175-Scene-02,ColI,HER2B-K175,20.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-06_c1_ORG.tif,R9,c1,ORG,HER2B-K175-Scene-06,DAPI,HER2B-K175,10.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-06_c2_ORG.tif,R9,c2,ORG,HER2B-K175-Scene-06,CK17,HER2B-K175,30.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-06_c3_ORG.tif,R9,c3,ORG,HER2B-K175-Scene-06,H3K4,HER2B-K175,400.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-06_c4_ORG.tif,R9,c4,ORG,HER2B-K175-Scene-06,gH2AX,HER2B-K175,200.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-06_c5_ORG.tif,R9,c5,ORG,HER2B-K175-Scene-06,ColI,HER2B-K175,20.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-08_c1_ORG.tif,R9,c1,ORG,HER2B-K175-Scene-08,DAPI,HER2B-K175,10.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-08_c2_ORG.tif,R9,c2,ORG,HER2B-K175-Scene-08,CK17,HER2B-K175,30.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-08_c3_ORG.tif,R9,c3,ORG,HER2B-K175-Scene-08,H3K4,HER2B-K175,400.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-08_c4_ORG.tif,R9,c4,ORG,HER2B-K175-Scene-08,gH2AX,HER2B-K175,200.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-08_c5_ORG.tif,R9,c5,ORG,HER2B-K175-Scene-08,ColI,HER2B-K175,20.0,9.0
Registered-R10_H3K27.pS6RP.CD31.GRNZB_HER2B-K175-Scene-02_c1_ORG.tif,R10,c1,ORG,HER2B-K175-Scene-02,DAPI,HER2B-K175,10.0,10.0
Registered-R10_H3K27.pS6RP.CD31.GRNZB_HER2B-K175-Scene-02_c2_ORG.tif,R10,c2,ORG,HER2B-K175-Scene-02,H3K27,HER2B-K175,20.0,10.0
Registered-R10_H3K27.pS6RP.CD31.GRNZB_HER2B-K175-Scene-02_c3_ORG.tif,R10,c3,ORG,HER2B-K175-Scene-02,pS6RP,HER2B-K175,400.0,10.0
Registered-R10_H3K27.pS6RP.CD31.GRNZB_HER2B-K175-Scene-02_c4_ORG.tif,R10,c4,ORG,HER2B-K175-Scene-02,CD31,HER2B-K175,300.0,10.0
Registered-R10_H3K27.pS6RP.CD31.GRNZB_HER2B-K175-Scene-02_c5_ORG.tif,R10,c5,ORG,HER2B-K175-Scene-02,GRNZB,HER2B-K175,200.0,10.0
Registered-R10_H3K27.pS6RP.CD31.GRNZB_HER2B-K175-Scene-06_c1_ORG.tif,R10,c1,ORG,HER2B-K175-Scene-06,DAPI,HER2B-K175,10.0,10.0
Registered-R10_H3K27.pS6RP.CD31.GRNZB_HER2B-K175-Scene-06_c2_ORG.tif,R10,c2,ORG,HER2B-K175-Scene-06,H3K27,HER2B-K175,20.0,10.0
Registered-R10_H3K27.pS6RP.CD31.GRNZB_HER2B-K175-Scene-06_c3_ORG.tif,R10,c3,ORG,HER2B-K175-Scene-06,pS6RP,HER2B-K175,400.0,10.0
Registered-R10_H3K27.pS6RP.CD31.GRNZB_HER2B-K175-Scene-06_c4_ORG.tif,R10,c4,ORG,HER2B-K175-Scene-06,CD31,HER2B-K175,300.0,10.0
Registered-R10_H3K27.pS6RP.CD31.GRNZB_HER2B-K175-Scene-06_c5_ORG.tif,R10,c5,ORG,HER2B-K175-Scene-06,GRNZB,HER2B-K175,200.0,10.0
Registered-R10_H3K27.pS6RP.CD31.GRNZB_HER2B-K175-Scene-08_c1_ORG.tif,R10,c1,ORG,HER2B-K175-Scene-08,DAPI,HER2B-K175,10.0,10.0
Registered-R10_H3K27.pS6RP.CD31.GRNZB_HER2B-K175-Scene-08_c2_ORG.tif,R10,c2,ORG,HER2B-K175-Scene-08,H3K27,HER2B-K175,20.0,10.0
Registered-R10_H3K27.pS6RP.CD31.GRNZB_HER2B-K175-Scene-08_c3_ORG.tif,R10,c3,ORG,HER2B-K175-Scene-08,pS6RP,HER2B-K175,400.0,10.0
Registered-R10_H3K27.pS6RP.CD31.GRNZB_HER2B-K175-Scene-08_c4_ORG.tif,R10,c4,ORG,HER2B-K175-Scene-08,CD31,HER2B-K175,300.0,10.0
Registered-R10_H3K27.pS6RP.CD31.GRNZB_HER2B-K175-Scene-08_c5_ORG.tif,R10,c5,ORG,HER2B-K175-Scene-08,GRNZB,HER2B-K175,200.0,10.0
Registered-R11_LamB1.CoxIV.HIF1a.CD3_HER2B-K175-Scene-02_c1_ORG.tif,R11,c1,ORG,HER2B-K175-Scene-02,DAPI,HER2B-K175,10.0,11.0
Registered-R11_LamB1.CoxIV.HIF1a.CD3_HER2B-K175-Scene-02_c2_ORG.tif,R11,c2,ORG,HER2B-K175-Scene-02,LamB1,HER2B-K175,30.0,11.0
Registered-R11_LamB1.CoxIV.HIF1a.CD3_HER2B-K175-Scene-02_c3_ORG.tif,R11,c3,ORG,HER2B-K175-Scene-02,CoxIV,HER2B-K175,200.0,11.0
Registered-R11_LamB1.CoxIV.HIF1a.CD3_HER2B-K175-Scene-02_c4_ORG.tif,R11,c4,ORG,HER2B-K175-Scene-02,HIF1a,HER2B-K175,1000.0,11.0
Registered-R11_LamB1.CoxIV.HIF1a.CD3_HER2B-K175-Scene-02_c5_ORG.tif,R11,c5,ORG,HER2B-K175-Scene-02,CD3,HER2B-K175,400.0,11.0
Registered-R11_LamB1.CoxIV.HIF1a.CD3_HER2B-K175-Scene-06_c1_ORG.tif,R11,c1,ORG,HER2B-K175-Scene-06,DAPI,HER2B-K175,10.0,11.0
Registered-R11_LamB1.CoxIV.HIF1a.CD3_HER2B-K175-Scene-06_c2_ORG.tif,R11,c2,ORG,HER2B-K175-Scene-06,LamB1,HER2B-K175,30.0,11.0
Registered-R11_LamB1.CoxIV.HIF1a.CD3_HER2B-K175-Scene-06_c3_ORG.tif,R11,c3,ORG,HER2B-K175-Scene-06,CoxIV,HER2B-K175,200.0,11.0
Registered-R11_LamB1.CoxIV.HIF1a.CD3_HER2B-K175-Scene-06_c4_ORG.tif,R11,c4,ORG,HER2B-K175-Scene-06,HIF1a,HER2B-K175,1000.0,11.0
Registered-R11_LamB1.CoxIV.HIF1a.CD3_HER2B-K175-Scene-06_c5_ORG.tif,R11,c5,ORG,HER2B-K175-Scene-06,CD3,HER2B-K175,400.0,11.0
Registered-R11_LamB1.CoxIV.HIF1a.CD3_HER2B-K175-Scene-08_c1_ORG.tif,R11,c1,ORG,HER2B-K175-Scene-08,DAPI,HER2B-K175,10.0,11.0
Registered-R11_LamB1.CoxIV.HIF1a.CD3_HER2B-K175-Scene-08_c2_ORG.tif,R11,c2,ORG,HER2B-K175-Scene-08,LamB1,HER2B-K175,30.0,11.0
Registered-R11_LamB1.CoxIV.HIF1a.CD3_HER2B-K175-Scene-08_c3_ORG.tif,R11,c3,ORG,HER2B-K175-Scene-08,CoxIV,HER2B-K175,200.0,11.0
Registered-R11_LamB1.CoxIV.HIF1a.CD3_HER2B-K175-Scene-08_c4_ORG.tif,R11,c4,ORG,HER2B-K175-Scene-08,HIF1a,HER2B-K175,1000.0,11.0
Registered-R11_LamB1.CoxIV.HIF1a.CD3_HER2B-K175-Scene-08_c5_ORG.tif,R11,c5,ORG,HER2B-K175-Scene-08,CD3,HER2B-K175,400.0,11.0
Registered-R12_Glut1.PDGFRa.LamB2.BMP2_HER2B-K175-Scene-02_c1_ORG.tif,R12,c1,ORG,HER2B-K175-Scene-02,DAPI,HER2B-K175,10.0,12.0
Registered-R12_Glut1.PDGFRa.LamB2.BMP2_HER2B-K175-Scene-02_c2_ORG.tif,R12,c2,ORG,HER2B-K175-Scene-02,Glut1,HER2B-K175,45.0,12.0
Registered-R12_Glut1.PDGFRa.LamB2.BMP2_HER2B-K175-Scene-02_c3_ORG.tif,R12,c3,ORG,HER2B-K175-Scene-02,PDGFRa,HER2B-K175,300.0,12.0
Registered-R12_Glut1.PDGFRa.LamB2.BMP2_HER2B-K175-Scene-02_c4_ORG.tif,R12,c4,ORG,HER2B-K175-Scene-02,LamB2,HER2B-K175,300.0,12.0
Registered-R12_Glut1.PDGFRa.LamB2.BMP2_HER2B-K175-Scene-02_c5_ORG.tif,R12,c5,ORG,HER2B-K175-Scene-02,BMP2,HER2B-K175,500.0,12.0
Registered-R12_Glut1.PDGFRa.LamB2.BMP2_HER2B-K175-Scene-06_c1_ORG.tif,R12,c1,ORG,HER2B-K175-Scene-06,DAPI,HER2B-K175,10.0,12.0
Registered-R12_Glut1.PDGFRa.LamB2.BMP2_HER2B-K175-Scene-06_c2_ORG.tif,R12,c2,ORG,HER2B-K175-Scene-06,Glut1,HER2B-K175,45.0,12.0
Registered-R12_Glut1.PDGFRa.LamB2.BMP2_HER2B-K175-Scene-06_c3_ORG.tif,R12,c3,ORG,HER2B-K175-Scene-06,PDGFRa,HER2B-K175,300.0,12.0
Registered-R12_Glut1.PDGFRa.LamB2.BMP2_HER2B-K175-Scene-06_c4_ORG.tif,R12,c4,ORG,HER2B-K175-Scene-06,LamB2,HER2B-K175,300.0,12.0
Registered-R12_Glut1.PDGFRa.LamB2.BMP2_HER2B-K175-Scene-06_c5_ORG.tif,R12,c5,ORG,HER2B-K175-Scene-06,BMP2,HER2B-K175,500.0,12.0
Registered-R12_Glut1.PDGFRa.LamB2.BMP2_HER2B-K175-Scene-08_c1_ORG.tif,R12,c1,ORG,HER2B-K175-Scene-08,DAPI,HER2B-K175,10.0,12.0
Registered-R12_Glut1.PDGFRa.LamB2.BMP2_HER2B-K175-Scene-08_c2_ORG.tif,R12,c2,ORG,HER2B-K175-Scene-08,Glut1,HER2B-K175,45.0,12.0
Registered-R12_Glut1.PDGFRa.LamB2.BMP2_HER2B-K175-Scene-08_c3_ORG.tif,R12,c3,ORG,HER2B-K175-Scene-08,PDGFRa,HER2B-K175,300.0,12.0
Registered-R12_Glut1.PDGFRa.LamB2.BMP2_HER2B-K175-Scene-08_c4_ORG.tif,R12,c4,ORG,HER2B-K175-Scene-08,LamB2,HER2B-K175,300.0,12.0
Registered-R12_Glut1.PDGFRa.LamB2.BMP2_HER2B-K175-Scene-08_c5_ORG.tif,R12,c5,ORG,HER2B-K175-Scene-08,BMP2,HER2B-K175,500.0,12.0
Registered-R12Q_R12Qc2.R12Qc3.R12Qc4.R12Qc5_HER2B-K175-Scene-02_c1_ORG.tif,R12Q,c1,ORG,HER2B-K175-Scene-02,DAPI,HER2B-K175,10.0,12.5
Registered-R12Q_R12Qc2.R12Qc3.R12Qc4.R12Qc5_HER2B-K175-Scene-02_c2_ORG.tif,R12Q,c2,ORG,HER2B-K175-Scene-02,R12Qc2,HER2B-K175,50.0,12.5
Registered-R12Q_R12Qc2.R12Qc3.R12Qc4.R12Qc5_HER2B-K175-Scene-02_c3_ORG.tif,R12Q,c3,ORG,HER2B-K175-Scene-02,R12Qc3,HER2B-K175,200.0,12.5
Registered-R12Q_R12Qc2.R12Qc3.R12Qc4.R12Qc5_HER2B-K175-Scene-02_c4_ORG.tif,R12Q,c4,ORG,HER2B-K175-Scene-02,R12Qc4,HER2B-K175,500.0,12.5
Registered-R12Q_R12Qc2.R12Qc3.R12Qc4.R12Qc5_HER2B-K175-Scene-02_c5_ORG.tif,R12Q,c5,ORG,HER2B-K175-Scene-02,R12Qc5,HER2B-K175,500.0,12.5
Registered-R12Q_R12Qc2.R12Qc3.R12Qc4.R12Qc5_HER2B-K175-Scene-06_c1_ORG.tif,R12Q,c1,ORG,HER2B-K175-Scene-06,DAPI,HER2B-K175,10.0,12.5
Registered-R12Q_R12Qc2.R12Qc3.R12Qc4.R12Qc5_HER2B-K175-Scene-06_c2_ORG.tif,R12Q,c2,ORG,HER2B-K175-Scene-06,R12Qc2,HER2B-K175,50.0,12.5
Registered-R12Q_R12Qc2.R12Qc3.R12Qc4.R12Qc5_HER2B-K175-Scene-06_c3_ORG.tif,R12Q,c3,ORG,HER2B-K175-Scene-06,R12Qc3,HER2B-K175,200.0,12.5
Registered-R12Q_R12Qc2.R12Qc3.R12Qc4.R12Qc5_HER2B-K175-Scene-06_c4_ORG.tif,R12Q,c4,ORG,HER2B-K175-Scene-06,R12Qc4,HER2B-K175,500.0,12.5
Registered-R12Q_R12Qc2.R12Qc3.R12Qc4.R12Qc5_HER2B-K175-Scene-06_c5_ORG.tif,R12Q,c5,ORG,HER2B-K175-Scene-06,R12Qc5,HER2B-K175,500.0,12.5
Registered-R12Q_R12Qc2.R12Qc3.R12Qc4.R12Qc5_HER2B-K175-Scene-08_c1_ORG.tif,R12Q,c1,ORG,HER2B-K175-Scene-08,DAPI,HER2B-K175,10.0,12.5
Registered-R12Q_R12Qc2.R12Qc3.R12Qc4.R12Qc5_HER2B-K175-Scene-08_c2_ORG.tif,R12Q,c2,ORG,HER2B-K175-Scene-08,R12Qc2,HER2B-K175,50.0,12.5
Registered-R12Q_R12Qc2.R12Qc3.R12Qc4.R12Qc5_HER2B-K175-Scene-08_c3_ORG.tif,R12Q,c3,ORG,HER2B-K175-Scene-08,R12Qc3,HER2B-K175,200.0,12.5
Registered-R12Q_R12Qc2.R12Qc3.R12Qc4.R12Qc5_HER2B-K175-Scene-08_c4_ORG.tif,R12Q,c4,ORG,HER2B-K175-Scene-08,R12Qc4,HER2B-K175,500.0,12.5
Registered-R12Q_R12Qc2.R12Qc3.R12Qc4.R12Qc5_HER2B-K175-Scene-08_c5_ORG.tif,R12Q,c5,ORG,HER2B-K175-Scene-08,R12Qc5,HER2B-K175,500.0,12.5
