,rounds,color,imagetype,scene,marker
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-04_c3_ORG.tif,R1,c3,ORG,JE-TMA-43-Scene-04,CK14
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-04_c4_ORG.tif,R1,c4,ORG,JE-TMA-43-Scene-04,Ki67
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-04_c5_ORG.tif,R1,c5,ORG,JE-TMA-43-Scene-04,CK19
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-05_c1_ORG.tif,R1,c1,ORG,JE-TMA-43-Scene-05,DAPI
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-05_c2_ORG.tif,R1,c2,ORG,JE-TMA-43-Scene-05,R1c2
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-05_c3_ORG.tif,R1,c3,ORG,JE-TMA-43-Scene-05,CK14
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-05_c4_ORG.tif,R1,c4,ORG,JE-TMA-43-Scene-05,Ki67
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-05_c5_ORG.tif,R1,c5,ORG,JE-TMA-43-Scene-05,CK19
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-06_c1_ORG.tif,R1,c1,ORG,JE-TMA-43-Scene-06,DAPI
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-06_c2_ORG.tif,R1,c2,ORG,JE-TMA-43-Scene-06,R1c2
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-06_c3_ORG.tif,R1,c3,ORG,JE-TMA-43-Scene-06,CK14
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-06_c4_ORG.tif,R1,c4,ORG,JE-TMA-43-Scene-06,Ki67
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-06_c5_ORG.tif,R1,c5,ORG,JE-TMA-43-Scene-06,CK19
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-07_c1_ORG.tif,R1,c1,ORG,JE-TMA-43-Scene-07,DAPI
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-07_c2_ORG.tif,R1,c2,ORG,JE-TMA-43-Scene-07,R1c2
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-07_c3_ORG.tif,R1,c3,ORG,JE-TMA-43-Scene-07,CK14
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-07_c4_ORG.tif,R1,c4,ORG,JE-TMA-43-Scene-07,Ki67
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-07_c5_ORG.tif,R1,c5,ORG,JE-TMA-43-Scene-07,CK19
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-08_c1_ORG.tif,R1,c1,ORG,JE-TMA-43-Scene-08,DAPI
