,rounds,color,imagetype,scene,marker,tissue,exposure,round_int
Registered-R0_L488.L555.L647.L750_Her2B-K157-Scene-008_c4_ORG.tif,R0,c4,ORG,Her2B-K157-Scene-008,L647,Her2B-K157,500.0,0.0
Registered-R0_L488.L555.L647.L750_Her2B-K157-Scene-008_c5_ORG.tif,R0,c5,ORG,Her2B-K157-Scene-008,L750,Her2B-K157,500.0,0.0
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-002_c1_ORG.tif,R1,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,20.0,1.0
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-002_c2_ORG.tif,R1,c2,ORG,Her2B-K157-Scene-002,PCNA,Her2B-K157,60.0,1.0
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-002_c3_ORG.tif,R1,c3,ORG,Her2B-K157-Scene-002,CD8,Her2B-K157,400.0,1.0
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-002_c4_ORG.tif,R1,c4,ORG,Her2B-K157-Scene-002,PD1,Her2B-K157,600.0,1.0
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-002_c5_ORG.tif,R1,c5,ORG,Her2B-K157-Scene-002,CK19,Her2B-K157,60.0,1.0
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-006_c1_ORG.tif,R1,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,20.0,1.0
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-006_c2_ORG.tif,R1,c2,ORG,Her2B-K157-Scene-006,PCNA,Her2B-K157,60.0,1.0
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-006_c3_ORG.tif,R1,c3,ORG,Her2B-K157-Scene-006,CD8,Her2B-K157,400.0,1.0
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-006_c4_ORG.tif,R1,c4,ORG,Her2B-K157-Scene-006,PD1,Her2B-K157,600.0,1.0
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-006_c5_ORG.tif,R1,c5,ORG,Her2B-K157-Scene-006,CK19,Her2B-K157,60.0,1.0
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-008_c1_ORG.tif,R1,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,20.0,1.0
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-008_c2_ORG.tif,R1,c2,ORG,Her2B-K157-Scene-008,PCNA,Her2B-K157,60.0,1.0
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-008_c3_ORG.tif,R1,c3,ORG,Her2B-K157-Scene-008,CD8,Her2B-K157,400.0,1.0
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-008_c4_ORG.tif,R1,c4,ORG,Her2B-K157-Scene-008,PD1,Her2B-K157,600.0,1.0
Registered-R1_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-008_c5_ORG.tif,R1,c5,ORG,Her2B-K157-Scene-008,CK19,Her2B-K157,60.0,1.0
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-002_c1_ORG.tif,R2,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,20.0,2.0
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-002_c2_ORG.tif,R2,c2,ORG,Her2B-K157-Scene-002,CK5,Her2B-K157,20.0,2.0
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-002_c3_ORG.tif,R2,c3,ORG,Her2B-K157-Scene-002,HER2,Her2B-K157,80.0,2.0
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-002_c4_ORG.tif,R2,c4,ORG,Her2B-K157-Scene-002,ER,Her2B-K157,1000.0,2.0
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-002_c5_ORG.tif,R2,c5,ORG,Her2B-K157-Scene-002,CD45,Her2B-K157,350.0,2.0
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-006_c1_ORG.tif,R2,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,20.0,2.0
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-006_c2_ORG.tif,R2,c2,ORG,Her2B-K157-Scene-006,CK5,Her2B-K157,20.0,2.0
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-006_c3_ORG.tif,R2,c3,ORG,Her2B-K157-Scene-006,HER2,Her2B-K157,80.0,2.0
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-006_c4_ORG.tif,R2,c4,ORG,Her2B-K157-Scene-006,ER,Her2B-K157,1000.0,2.0
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-006_c5_ORG.tif,R2,c5,ORG,Her2B-K157-Scene-006,CD45,Her2B-K157,350.0,2.0
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-008_c1_ORG.tif,R2,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,20.0,2.0
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-008_c2_ORG.tif,R2,c2,ORG,Her2B-K157-Scene-008,CK5,Her2B-K157,20.0,2.0
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-008_c3_ORG.tif,R2,c3,ORG,Her2B-K157-Scene-008,HER2,Her2B-K157,80.0,2.0
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-008_c4_ORG.tif,R2,c4,ORG,Her2B-K157-Scene-008,ER,Her2B-K157,1000.0,2.0
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-008_c5_ORG.tif,R2,c5,ORG,Her2B-K157-Scene-008,CD45,Her2B-K157,350.0,2.0
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-002_c1_ORG.tif,R3,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,20.0,3.0
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-002_c2_ORG.tif,R3,c2,ORG,Her2B-K157-Scene-002,aSMA,Her2B-K157,12.0,3.0
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-002_c3_ORG.tif,R3,c3,ORG,Her2B-K157-Scene-002,CD68,Her2B-K157,100.0,3.0
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-002_c4_ORG.tif,R3,c4,ORG,Her2B-K157-Scene-002,CD4,Her2B-K157,750.0,3.0
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-002_c5_ORG.tif,R3,c5,ORG,Her2B-K157-Scene-002,Ecad,Her2B-K157,360.0,3.0
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-006_c1_ORG.tif,R3,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,20.0,3.0
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-006_c2_ORG.tif,R3,c2,ORG,Her2B-K157-Scene-006,aSMA,Her2B-K157,12.0,3.0
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-006_c3_ORG.tif,R3,c3,ORG,Her2B-K157-Scene-006,CD68,Her2B-K157,100.0,3.0
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-006_c4_ORG.tif,R3,c4,ORG,Her2B-K157-Scene-006,CD4,Her2B-K157,750.0,3.0
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-006_c5_ORG.tif,R3,c5,ORG,Her2B-K157-Scene-006,Ecad,Her2B-K157,360.0,3.0
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-008_c1_ORG.tif,R3,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,20.0,3.0
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-008_c2_ORG.tif,R3,c2,ORG,Her2B-K157-Scene-008,aSMA,Her2B-K157,12.0,3.0
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-008_c3_ORG.tif,R3,c3,ORG,Her2B-K157-Scene-008,CD68,Her2B-K157,100.0,3.0
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-008_c4_ORG.tif,R3,c4,ORG,Her2B-K157-Scene-008,CD4,Her2B-K157,750.0,3.0
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-008_c5_ORG.tif,R3,c5,ORG,Her2B-K157-Scene-008,Ecad,Her2B-K157,360.0,3.0
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-002_c1_ORG.tif,R4,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,20.0,4.0
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-002_c2_ORG.tif,R4,c2,ORG,Her2B-K157-Scene-002,Vim,Her2B-K157,28.0,4.0
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-002_c3_ORG.tif,R4,c3,ORG,Her2B-K157-Scene-002,AR,Her2B-K157,1000.0,4.0
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-002_c4_ORG.tif,R4,c4,ORG,Her2B-K157-Scene-002,CD31,Her2B-K157,650.0,4.0
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-002_c5_ORG.tif,R4,c5,ORG,Her2B-K157-Scene-002,CD44,Her2B-K157,200.0,4.0
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-006_c1_ORG.tif,R4,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,20.0,4.0
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-006_c2_ORG.tif,R4,c2,ORG,Her2B-K157-Scene-006,Vim,Her2B-K157,28.0,4.0
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-006_c3_ORG.tif,R4,c3,ORG,Her2B-K157-Scene-006,AR,Her2B-K157,1000.0,4.0
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-006_c4_ORG.tif,R4,c4,ORG,Her2B-K157-Scene-006,CD31,Her2B-K157,650.0,4.0
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-006_c5_ORG.tif,R4,c5,ORG,Her2B-K157-Scene-006,CD44,Her2B-K157,200.0,4.0
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-008_c1_ORG.tif,R4,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,20.0,4.0
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-008_c2_ORG.tif,R4,c2,ORG,Her2B-K157-Scene-008,Vim,Her2B-K157,28.0,4.0
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-008_c3_ORG.tif,R4,c3,ORG,Her2B-K157-Scene-008,AR,Her2B-K157,1000.0,4.0
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-008_c4_ORG.tif,R4,c4,ORG,Her2B-K157-Scene-008,CD31,Her2B-K157,650.0,4.0
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-008_c5_ORG.tif,R4,c5,ORG,Her2B-K157-Scene-008,CD44,Her2B-K157,200.0,4.0
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-002_c1_ORG.tif,R5,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,20.0,5.0
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-002_c2_ORG.tif,R5,c2,ORG,Her2B-K157-Scene-002,CK7,Her2B-K157,22.0,5.0
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-002_c3_ORG.tif,R5,c3,ORG,Her2B-K157-Scene-002,CK14,Her2B-K157,15.0,5.0
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-002_c4_ORG.tif,R5,c4,ORG,Her2B-K157-Scene-002,Ki67,Her2B-K157,360.0,5.0
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-002_c5_ORG.tif,R5,c5,ORG,Her2B-K157-Scene-002,PgR,Her2B-K157,600.0,5.0
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-006_c1_ORG.tif,R5,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,20.0,5.0
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-006_c2_ORG.tif,R5,c2,ORG,Her2B-K157-Scene-006,CK7,Her2B-K157,22.0,5.0
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-006_c3_ORG.tif,R5,c3,ORG,Her2B-K157-Scene-006,CK14,Her2B-K157,15.0,5.0
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-006_c4_ORG.tif,R5,c4,ORG,Her2B-K157-Scene-006,Ki67,Her2B-K157,360.0,5.0
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-006_c5_ORG.tif,R5,c5,ORG,Her2B-K157-Scene-006,PgR,Her2B-K157,600.0,5.0
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-008_c1_ORG.tif,R5,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,20.0,5.0
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-008_c2_ORG.tif,R5,c2,ORG,Her2B-K157-Scene-008,CK7,Her2B-K157,22.0,5.0
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-008_c3_ORG.tif,R5,c3,ORG,Her2B-K157-Scene-008,CK14,Her2B-K157,15.0,5.0
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-008_c4_ORG.tif,R5,c4,ORG,Her2B-K157-Scene-008,Ki67,Her2B-K157,360.0,5.0
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-008_c5_ORG.tif,R5,c5,ORG,Her2B-K157-Scene-008,PgR,Her2B-K157,600.0,5.0
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-002_c1_ORG.tif,R6,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,22.0,6.0
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-002_c2_ORG.tif,R6,c2,ORG,Her2B-K157-Scene-002,pHH3,Her2B-K157,22.0,6.0
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-002_c3_ORG.tif,R6,c3,ORG,Her2B-K157-Scene-002,pS6RP,Her2B-K157,750.0,6.0
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-002_c4_ORG.tif,R6,c4,ORG,Her2B-K157-Scene-002,pERK,Her2B-K157,1000.0,6.0
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-002_c5_ORG.tif,R6,c5,ORG,Her2B-K157-Scene-002,CD20,Her2B-K157,900.0,6.0
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-006_c1_ORG.tif,R6,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,22.0,6.0
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-006_c2_ORG.tif,R6,c2,ORG,Her2B-K157-Scene-006,pHH3,Her2B-K157,22.0,6.0
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-006_c3_ORG.tif,R6,c3,ORG,Her2B-K157-Scene-006,pS6RP,Her2B-K157,750.0,6.0
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-006_c4_ORG.tif,R6,c4,ORG,Her2B-K157-Scene-006,pERK,Her2B-K157,1000.0,6.0
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-006_c5_ORG.tif,R6,c5,ORG,Her2B-K157-Scene-006,CD20,Her2B-K157,900.0,6.0
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-008_c1_ORG.tif,R6,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,22.0,6.0
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-008_c2_ORG.tif,R6,c2,ORG,Her2B-K157-Scene-008,pHH3,Her2B-K157,22.0,6.0
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-008_c3_ORG.tif,R6,c3,ORG,Her2B-K157-Scene-008,pS6RP,Her2B-K157,750.0,6.0
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-008_c4_ORG.tif,R6,c4,ORG,Her2B-K157-Scene-008,pERK,Her2B-K157,1000.0,6.0
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-008_c5_ORG.tif,R6,c5,ORG,Her2B-K157-Scene-008,CD20,Her2B-K157,900.0,6.0
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-002_c1_ORG.tif,R7,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,10.0,7.0
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-002_c2_ORG.tif,R7,c2,ORG,Her2B-K157-Scene-002,CK17,Her2B-K157,50.0,7.0
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-002_c3_ORG.tif,R7,c3,ORG,Her2B-K157-Scene-002,EGFR,Her2B-K157,260.0,7.0
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-002_c4_ORG.tif,R7,c4,ORG,Her2B-K157-Scene-002,pAkt,Her2B-K157,1000.0,7.0
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-002_c5_ORG.tif,R7,c5,ORG,Her2B-K157-Scene-002,GRNZB,Her2B-K157,26.0,7.0
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-006_c1_ORG.tif,R7,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,10.0,7.0
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-006_c2_ORG.tif,R7,c2,ORG,Her2B-K157-Scene-006,CK17,Her2B-K157,50.0,7.0
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-006_c3_ORG.tif,R7,c3,ORG,Her2B-K157-Scene-006,EGFR,Her2B-K157,260.0,7.0
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-006_c4_ORG.tif,R7,c4,ORG,Her2B-K157-Scene-006,pAkt,Her2B-K157,1000.0,7.0
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-006_c5_ORG.tif,R7,c5,ORG,Her2B-K157-Scene-006,GRNZB,Her2B-K157,26.0,7.0
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-008_c1_ORG.tif,R7,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,10.0,7.0
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-008_c2_ORG.tif,R7,c2,ORG,Her2B-K157-Scene-008,CK17,Her2B-K157,50.0,7.0
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-008_c3_ORG.tif,R7,c3,ORG,Her2B-K157-Scene-008,EGFR,Her2B-K157,260.0,7.0
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-008_c4_ORG.tif,R7,c4,ORG,Her2B-K157-Scene-008,pAkt,Her2B-K157,1000.0,7.0
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-008_c5_ORG.tif,R7,c5,ORG,Her2B-K157-Scene-008,GRNZB,Her2B-K157,26.0,7.0
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-002_c1_ORG.tif,R8,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,10.0,8.0
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-002_c2_ORG.tif,R8,c2,ORG,Her2B-K157-Scene-002,H3K27,Her2B-K157,55.0,8.0
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-002_c3_ORG.tif,R8,c3,ORG,Her2B-K157-Scene-002,PDPN,Her2B-K157,300.0,8.0
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-002_c4_ORG.tif,R8,c4,ORG,Her2B-K157-Scene-002,gH2AX,Her2B-K157,100.0,8.0
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-002_c5_ORG.tif,R8,c5,ORG,Her2B-K157-Scene-002,LamAC,Her2B-K157,300.0,8.0
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-006_c1_ORG.tif,R8,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,10.0,8.0
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-006_c2_ORG.tif,R8,c2,ORG,Her2B-K157-Scene-006,H3K27,Her2B-K157,55.0,8.0
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-006_c3_ORG.tif,R8,c3,ORG,Her2B-K157-Scene-006,PDPN,Her2B-K157,300.0,8.0
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-006_c4_ORG.tif,R8,c4,ORG,Her2B-K157-Scene-006,gH2AX,Her2B-K157,100.0,8.0
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-006_c5_ORG.tif,R8,c5,ORG,Her2B-K157-Scene-006,LamAC,Her2B-K157,300.0,8.0
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-008_c1_ORG.tif,R8,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,10.0,8.0
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-008_c2_ORG.tif,R8,c2,ORG,Her2B-K157-Scene-008,H3K27,Her2B-K157,55.0,8.0
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-008_c3_ORG.tif,R8,c3,ORG,Her2B-K157-Scene-008,PDPN,Her2B-K157,300.0,8.0
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-008_c4_ORG.tif,R8,c4,ORG,Her2B-K157-Scene-008,gH2AX,Her2B-K157,100.0,8.0
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-008_c5_ORG.tif,R8,c5,ORG,Her2B-K157-Scene-008,LamAC,Her2B-K157,300.0,8.0
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-002_c1_ORG.tif,R9,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,10.0,9.0
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-002_c2_ORG.tif,R9,c2,ORG,Her2B-K157-Scene-002,CK8,Her2B-K157,50.0,9.0
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-002_c3_ORG.tif,R9,c3,ORG,Her2B-K157-Scene-002,cPARP,Her2B-K157,1200.0,9.0
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-002_c4_ORG.tif,R9,c4,ORG,Her2B-K157-Scene-002,pRB,Her2B-K157,2000.0,9.0
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-002_c5_ORG.tif,R9,c5,ORG,Her2B-K157-Scene-002,FoxP3,Her2B-K157,1200.0,9.0
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-006_c1_ORG.tif,R9,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,10.0,9.0
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-006_c2_ORG.tif,R9,c2,ORG,Her2B-K157-Scene-006,CK8,Her2B-K157,50.0,9.0
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-006_c3_ORG.tif,R9,c3,ORG,Her2B-K157-Scene-006,cPARP,Her2B-K157,1200.0,9.0
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-006_c4_ORG.tif,R9,c4,ORG,Her2B-K157-Scene-006,pRB,Her2B-K157,2000.0,9.0
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-006_c5_ORG.tif,R9,c5,ORG,Her2B-K157-Scene-006,FoxP3,Her2B-K157,1200.0,9.0
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-008_c1_ORG.tif,R9,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,10.0,9.0
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-008_c2_ORG.tif,R9,c2,ORG,Her2B-K157-Scene-008,CK8,Her2B-K157,50.0,9.0
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-008_c3_ORG.tif,R9,c3,ORG,Her2B-K157-Scene-008,cPARP,Her2B-K157,1200.0,9.0
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-008_c4_ORG.tif,R9,c4,ORG,Her2B-K157-Scene-008,pRB,Her2B-K157,2000.0,9.0
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-008_c5_ORG.tif,R9,c5,ORG,Her2B-K157-Scene-008,FoxP3,Her2B-K157,1200.0,9.0
