,rounds,color,imagetype,scene,marker
Registered-R18_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-008_c5_ORG.tif,R18,c5,ORG,Her2B-K157-Scene-008,GRNZB
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-002_c1_ORG.tif,R19,c1,ORG,Her2B-K157-Scene-002,DAPI
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-002_c2_ORG.tif,R19,c2,ORG,Her2B-K157-Scene-002,H3K27
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-002_c3_ORG.tif,R19,c3,ORG,Her2B-K157-Scene-002,PDPN
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-002_c4_ORG.tif,R19,c4,ORG,Her2B-K157-Scene-002,gH2AX
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-002_c5_ORG.tif,R19,c5,ORG,Her2B-K157-Scene-002,ColI
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-006_c1_ORG.tif,R19,c1,ORG,Her2B-K157-Scene-006,DAPI
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-006_c2_ORG.tif,R19,c2,ORG,Her2B-K157-Scene-006,H3K27
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-006_c3_ORG.tif,R19,c3,ORG,Her2B-K157-Scene-006,PDPN
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-006_c4_ORG.tif,R19,c4,ORG,Her2B-K157-Scene-006,gH2AX
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-006_c5_ORG.tif,R19,c5,ORG,Her2B-K157-Scene-006,ColI
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-008_c1_ORG.tif,R19,c1,ORG,Her2B-K157-Scene-008,DAPI
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-008_c2_ORG.tif,R19,c2,ORG,Her2B-K157-Scene-008,H3K27
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-008_c3_ORG.tif,R19,c3,ORG,Her2B-K157-Scene-008,PDPN
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-008_c4_ORG.tif,R19,c4,ORG,Her2B-K157-Scene-008,gH2AX
Registered-R19_H3K27.PDPN.gH2AX.ColI_Her2B-K157-Scene-008_c5_ORG.tif,R19,c5,ORG,Her2B-K157-Scene-008,ColI
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-002_c1_ORG.tif,R2,c1,ORG,Her2B-K157-Scene-002,DAPI
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-002_c2_ORG.tif,R2,c2,ORG,Her2B-K157-Scene-002,CK5
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-002_c3_ORG.tif,R2,c3,ORG,Her2B-K157-Scene-002,HER2
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-002_c4_ORG.tif,R2,c4,ORG,Her2B-K157-Scene-002,ER
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-002_c5_ORG.tif,R2,c5,ORG,Her2B-K157-Scene-002,CD45
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-006_c1_ORG.tif,R2,c1,ORG,Her2B-K157-Scene-006,DAPI
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-006_c2_ORG.tif,R2,c2,ORG,Her2B-K157-Scene-006,CK5
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-006_c3_ORG.tif,R2,c3,ORG,Her2B-K157-Scene-006,HER2
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-006_c4_ORG.tif,R2,c4,ORG,Her2B-K157-Scene-006,ER
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-006_c5_ORG.tif,R2,c5,ORG,Her2B-K157-Scene-006,CD45
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-008_c1_ORG.tif,R2,c1,ORG,Her2B-K157-Scene-008,DAPI
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-008_c2_ORG.tif,R2,c2,ORG,Her2B-K157-Scene-008,CK5
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-008_c3_ORG.tif,R2,c3,ORG,Her2B-K157-Scene-008,HER2
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-008_c4_ORG.tif,R2,c4,ORG,Her2B-K157-Scene-008,ER
Registered-R2_CK5.HER2.ER.CD45_Her2B-K157-Scene-008_c5_ORG.tif,R2,c5,ORG,Her2B-K157-Scene-008,CD45
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-002_c1_ORG.tif,R20,c1,ORG,Her2B-K157-Scene-002,DAPI
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-002_c2_ORG.tif,R20,c2,ORG,Her2B-K157-Scene-002,CK8
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-002_c3_ORG.tif,R20,c3,ORG,Her2B-K157-Scene-002,cPARP
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-002_c4_ORG.tif,R20,c4,ORG,Her2B-K157-Scene-002,pRB
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-002_c5_ORG.tif,R20,c5,ORG,Her2B-K157-Scene-002,LamAC
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-006_c1_ORG.tif,R20,c1,ORG,Her2B-K157-Scene-006,DAPI
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-006_c2_ORG.tif,R20,c2,ORG,Her2B-K157-Scene-006,CK8
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-006_c3_ORG.tif,R20,c3,ORG,Her2B-K157-Scene-006,cPARP
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-006_c4_ORG.tif,R20,c4,ORG,Her2B-K157-Scene-006,pRB
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-006_c5_ORG.tif,R20,c5,ORG,Her2B-K157-Scene-006,LamAC
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-008_c1_ORG.tif,R20,c1,ORG,Her2B-K157-Scene-008,DAPI
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-008_c2_ORG.tif,R20,c2,ORG,Her2B-K157-Scene-008,CK8
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-008_c3_ORG.tif,R20,c3,ORG,Her2B-K157-Scene-008,cPARP
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-008_c4_ORG.tif,R20,c4,ORG,Her2B-K157-Scene-008,pRB
Registered-R20_CK8.cPARP.pRB.LamAC_Her2B-K157-Scene-008_c5_ORG.tif,R20,c5,ORG,Her2B-K157-Scene-008,LamAC
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-002_c1_ORG.tif,R21,c1,ORG,Her2B-K157-Scene-002,DAPI
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-002_c2_ORG.tif,R21,c2,ORG,Her2B-K157-Scene-002,LamB1
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-002_c3_ORG.tif,R21,c3,ORG,Her2B-K157-Scene-002,H3K4
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-002_c4_ORG.tif,R21,c4,ORG,Her2B-K157-Scene-002,ColIV
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-002_c5_ORG.tif,R21,c5,ORG,Her2B-K157-Scene-002,FoxP3
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-006_c1_ORG.tif,R21,c1,ORG,Her2B-K157-Scene-006,DAPI
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-006_c2_ORG.tif,R21,c2,ORG,Her2B-K157-Scene-006,LamB1
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-006_c3_ORG.tif,R21,c3,ORG,Her2B-K157-Scene-006,H3K4
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-006_c4_ORG.tif,R21,c4,ORG,Her2B-K157-Scene-006,ColIV
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-006_c5_ORG.tif,R21,c5,ORG,Her2B-K157-Scene-006,FoxP3
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-008_c1_ORG.tif,R21,c1,ORG,Her2B-K157-Scene-008,DAPI
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-008_c2_ORG.tif,R21,c2,ORG,Her2B-K157-Scene-008,LamB1
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-008_c3_ORG.tif,R21,c3,ORG,Her2B-K157-Scene-008,H3K4
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-008_c4_ORG.tif,R21,c4,ORG,Her2B-K157-Scene-008,ColIV
Registered-R21_LamB1.H3K4.ColIV.FoxP3_Her2B-K157-Scene-008_c5_ORG.tif,R21,c5,ORG,Her2B-K157-Scene-008,FoxP3
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-002_c1_ORG.tif,R22,c1,ORG,Her2B-K157-Scene-002,DAPI
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-002_c2_ORG.tif,R22,c2,ORG,Her2B-K157-Scene-002,S100
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-002_c3_ORG.tif,R22,c3,ORG,Her2B-K157-Scene-002,CD8
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-002_c4_ORG.tif,R22,c4,ORG,Her2B-K157-Scene-002,LamB2
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-002_c5_ORG.tif,R22,c5,ORG,Her2B-K157-Scene-002,CD3
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-006_c1_ORG.tif,R22,c1,ORG,Her2B-K157-Scene-006,DAPI
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-006_c2_ORG.tif,R22,c2,ORG,Her2B-K157-Scene-006,S100
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-006_c3_ORG.tif,R22,c3,ORG,Her2B-K157-Scene-006,CD8
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-006_c4_ORG.tif,R22,c4,ORG,Her2B-K157-Scene-006,LamB2
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-006_c5_ORG.tif,R22,c5,ORG,Her2B-K157-Scene-006,CD3
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-008_c1_ORG.tif,R22,c1,ORG,Her2B-K157-Scene-008,DAPI
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-008_c2_ORG.tif,R22,c2,ORG,Her2B-K157-Scene-008,S100
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-008_c3_ORG.tif,R22,c3,ORG,Her2B-K157-Scene-008,CD8
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-008_c4_ORG.tif,R22,c4,ORG,Her2B-K157-Scene-008,LamB2
Registered-R22_S100.CD8.LamB2.CD3_Her2B-K157-Scene-008_c5_ORG.tif,R22,c5,ORG,Her2B-K157-Scene-008,CD3
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-002_c1_ORG.tif,R22Q,c1,ORG,Her2B-K157-Scene-002,DAPI
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-002_c2_ORG.tif,R22Q,c2,ORG,Her2B-K157-Scene-002,AF488
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-002_c3_ORG.tif,R22Q,c3,ORG,Her2B-K157-Scene-002,AF555
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-002_c4_ORG.tif,R22Q,c4,ORG,Her2B-K157-Scene-002,AF647
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-002_c5_ORG.tif,R22Q,c5,ORG,Her2B-K157-Scene-002,AF750
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-006_c1_ORG.tif,R22Q,c1,ORG,Her2B-K157-Scene-006,DAPI
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-006_c2_ORG.tif,R22Q,c2,ORG,Her2B-K157-Scene-006,AF488
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-006_c3_ORG.tif,R22Q,c3,ORG,Her2B-K157-Scene-006,AF555
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-006_c4_ORG.tif,R22Q,c4,ORG,Her2B-K157-Scene-006,AF647
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-006_c5_ORG.tif,R22Q,c5,ORG,Her2B-K157-Scene-006,AF750
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-008_c1_ORG.tif,R22Q,c1,ORG,Her2B-K157-Scene-008,DAPI
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-008_c2_ORG.tif,R22Q,c2,ORG,Her2B-K157-Scene-008,AF488
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-008_c3_ORG.tif,R22Q,c3,ORG,Her2B-K157-Scene-008,AF555
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-008_c4_ORG.tif,R22Q,c4,ORG,Her2B-K157-Scene-008,AF647
Registered-R22Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-008_c5_ORG.tif,R22Q,c5,ORG,Her2B-K157-Scene-008,AF750
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-002_c1_ORG.tif,R3,c1,ORG,Her2B-K157-Scene-002,DAPI
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-002_c2_ORG.tif,R3,c2,ORG,Her2B-K157-Scene-002,aSMA
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-002_c3_ORG.tif,R3,c3,ORG,Her2B-K157-Scene-002,CD68
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-002_c4_ORG.tif,R3,c4,ORG,Her2B-K157-Scene-002,CD4
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-002_c5_ORG.tif,R3,c5,ORG,Her2B-K157-Scene-002,Ecad
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-006_c1_ORG.tif,R3,c1,ORG,Her2B-K157-Scene-006,DAPI
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-006_c2_ORG.tif,R3,c2,ORG,Her2B-K157-Scene-006,aSMA
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-006_c3_ORG.tif,R3,c3,ORG,Her2B-K157-Scene-006,CD68
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-006_c4_ORG.tif,R3,c4,ORG,Her2B-K157-Scene-006,CD4
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-006_c5_ORG.tif,R3,c5,ORG,Her2B-K157-Scene-006,Ecad
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-008_c1_ORG.tif,R3,c1,ORG,Her2B-K157-Scene-008,DAPI
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-008_c2_ORG.tif,R3,c2,ORG,Her2B-K157-Scene-008,aSMA
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-008_c3_ORG.tif,R3,c3,ORG,Her2B-K157-Scene-008,CD68
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-008_c4_ORG.tif,R3,c4,ORG,Her2B-K157-Scene-008,CD4
Registered-R3_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-008_c5_ORG.tif,R3,c5,ORG,Her2B-K157-Scene-008,Ecad
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-002_c1_ORG.tif,R4,c1,ORG,Her2B-K157-Scene-002,DAPI
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-002_c2_ORG.tif,R4,c2,ORG,Her2B-K157-Scene-002,Vim
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-002_c3_ORG.tif,R4,c3,ORG,Her2B-K157-Scene-002,AR
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-002_c4_ORG.tif,R4,c4,ORG,Her2B-K157-Scene-002,CD31
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-002_c5_ORG.tif,R4,c5,ORG,Her2B-K157-Scene-002,CD44
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-006_c1_ORG.tif,R4,c1,ORG,Her2B-K157-Scene-006,DAPI
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-006_c2_ORG.tif,R4,c2,ORG,Her2B-K157-Scene-006,Vim
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-006_c3_ORG.tif,R4,c3,ORG,Her2B-K157-Scene-006,AR
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-006_c4_ORG.tif,R4,c4,ORG,Her2B-K157-Scene-006,CD31
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-006_c5_ORG.tif,R4,c5,ORG,Her2B-K157-Scene-006,CD44
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-008_c1_ORG.tif,R4,c1,ORG,Her2B-K157-Scene-008,DAPI
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-008_c2_ORG.tif,R4,c2,ORG,Her2B-K157-Scene-008,Vim
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-008_c3_ORG.tif,R4,c3,ORG,Her2B-K157-Scene-008,AR
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-008_c4_ORG.tif,R4,c4,ORG,Her2B-K157-Scene-008,CD31
Registered-R4_Vim.AR.CD31.CD44_Her2B-K157-Scene-008_c5_ORG.tif,R4,c5,ORG,Her2B-K157-Scene-008,CD44
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-002_c1_ORG.tif,R5,c1,ORG,Her2B-K157-Scene-002,DAPI
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-002_c2_ORG.tif,R5,c2,ORG,Her2B-K157-Scene-002,CK7
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-002_c3_ORG.tif,R5,c3,ORG,Her2B-K157-Scene-002,CK14
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-002_c4_ORG.tif,R5,c4,ORG,Her2B-K157-Scene-002,Ki67
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-002_c5_ORG.tif,R5,c5,ORG,Her2B-K157-Scene-002,PgR
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-006_c1_ORG.tif,R5,c1,ORG,Her2B-K157-Scene-006,DAPI
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-006_c2_ORG.tif,R5,c2,ORG,Her2B-K157-Scene-006,CK7
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-006_c3_ORG.tif,R5,c3,ORG,Her2B-K157-Scene-006,CK14
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-006_c4_ORG.tif,R5,c4,ORG,Her2B-K157-Scene-006,Ki67
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-006_c5_ORG.tif,R5,c5,ORG,Her2B-K157-Scene-006,PgR
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-008_c1_ORG.tif,R5,c1,ORG,Her2B-K157-Scene-008,DAPI
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-008_c2_ORG.tif,R5,c2,ORG,Her2B-K157-Scene-008,CK7
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-008_c3_ORG.tif,R5,c3,ORG,Her2B-K157-Scene-008,CK14
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-008_c4_ORG.tif,R5,c4,ORG,Her2B-K157-Scene-008,Ki67
Registered-R5_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-008_c5_ORG.tif,R5,c5,ORG,Her2B-K157-Scene-008,PgR
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-002_c1_ORG.tif,R6,c1,ORG,Her2B-K157-Scene-002,DAPI
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-002_c2_ORG.tif,R6,c2,ORG,Her2B-K157-Scene-002,pHH3
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-002_c3_ORG.tif,R6,c3,ORG,Her2B-K157-Scene-002,pS6RP
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-002_c4_ORG.tif,R6,c4,ORG,Her2B-K157-Scene-002,pERK
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-002_c5_ORG.tif,R6,c5,ORG,Her2B-K157-Scene-002,CD20
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-006_c1_ORG.tif,R6,c1,ORG,Her2B-K157-Scene-006,DAPI
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-006_c2_ORG.tif,R6,c2,ORG,Her2B-K157-Scene-006,pHH3
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-006_c3_ORG.tif,R6,c3,ORG,Her2B-K157-Scene-006,pS6RP
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-006_c4_ORG.tif,R6,c4,ORG,Her2B-K157-Scene-006,pERK
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-006_c5_ORG.tif,R6,c5,ORG,Her2B-K157-Scene-006,CD20
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-008_c1_ORG.tif,R6,c1,ORG,Her2B-K157-Scene-008,DAPI
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-008_c2_ORG.tif,R6,c2,ORG,Her2B-K157-Scene-008,pHH3
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-008_c3_ORG.tif,R6,c3,ORG,Her2B-K157-Scene-008,pS6RP
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-008_c4_ORG.tif,R6,c4,ORG,Her2B-K157-Scene-008,pERK
Registered-R6_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-008_c5_ORG.tif,R6,c5,ORG,Her2B-K157-Scene-008,CD20
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-002_c1_ORG.tif,R7,c1,ORG,Her2B-K157-Scene-002,DAPI
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-002_c2_ORG.tif,R7,c2,ORG,Her2B-K157-Scene-002,CK17
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-002_c3_ORG.tif,R7,c3,ORG,Her2B-K157-Scene-002,EGFR
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-002_c4_ORG.tif,R7,c4,ORG,Her2B-K157-Scene-002,pAkt
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-002_c5_ORG.tif,R7,c5,ORG,Her2B-K157-Scene-002,GRNZB
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-006_c1_ORG.tif,R7,c1,ORG,Her2B-K157-Scene-006,DAPI
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-006_c2_ORG.tif,R7,c2,ORG,Her2B-K157-Scene-006,CK17
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-006_c3_ORG.tif,R7,c3,ORG,Her2B-K157-Scene-006,EGFR
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-006_c4_ORG.tif,R7,c4,ORG,Her2B-K157-Scene-006,pAkt
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-006_c5_ORG.tif,R7,c5,ORG,Her2B-K157-Scene-006,GRNZB
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-008_c1_ORG.tif,R7,c1,ORG,Her2B-K157-Scene-008,DAPI
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-008_c2_ORG.tif,R7,c2,ORG,Her2B-K157-Scene-008,CK17
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-008_c3_ORG.tif,R7,c3,ORG,Her2B-K157-Scene-008,EGFR
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-008_c4_ORG.tif,R7,c4,ORG,Her2B-K157-Scene-008,pAkt
Registered-R7_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-008_c5_ORG.tif,R7,c5,ORG,Her2B-K157-Scene-008,GRNZB
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-002_c1_ORG.tif,R8,c1,ORG,Her2B-K157-Scene-002,DAPI
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-002_c2_ORG.tif,R8,c2,ORG,Her2B-K157-Scene-002,H3K27
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-002_c3_ORG.tif,R8,c3,ORG,Her2B-K157-Scene-002,PDPN
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-002_c4_ORG.tif,R8,c4,ORG,Her2B-K157-Scene-002,gH2AX
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-002_c5_ORG.tif,R8,c5,ORG,Her2B-K157-Scene-002,LamAC
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-006_c1_ORG.tif,R8,c1,ORG,Her2B-K157-Scene-006,DAPI
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-006_c2_ORG.tif,R8,c2,ORG,Her2B-K157-Scene-006,H3K27
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-006_c3_ORG.tif,R8,c3,ORG,Her2B-K157-Scene-006,PDPN
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-006_c4_ORG.tif,R8,c4,ORG,Her2B-K157-Scene-006,gH2AX
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-006_c5_ORG.tif,R8,c5,ORG,Her2B-K157-Scene-006,LamAC
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-008_c1_ORG.tif,R8,c1,ORG,Her2B-K157-Scene-008,DAPI
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-008_c2_ORG.tif,R8,c2,ORG,Her2B-K157-Scene-008,H3K27
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-008_c3_ORG.tif,R8,c3,ORG,Her2B-K157-Scene-008,PDPN
